Library: ..\data\lfw_aligned_masked_10_30.txt
	Images Dir: C:\Users\Pedro\Dropbox\FEUP\PDIS\Visage\VisageFaceRec\Debug\lfw_alinned_masked\
	Total Images: 1022
	Total People: 52
	Images per person MIN | MAX: 10 | 30
	Percentage of trainned images per person: 80
Loaded in: 0.242 seconds
-------------------------------------------------------------------------------
Trainned model LBPH with 819 images in 47.592 seconds 

                             Image    Label    Pred           Conf
Abdullah_Gul  16 | 4
              Abdullah_Gul_0011.jpg      17       -              0
              Abdullah_Gul_0015.jpg      17    1047        43.3125
              Abdullah_Gul_0007.jpg      17       -        32.1733
              Abdullah_Gul_0010.jpg      17       -        23.5272
Adrien_Brody  10 | 3
              Adrien_Brody_0008.jpg      50       -              0
              Adrien_Brody_0004.jpg      50     223        46.7246
              Adrien_Brody_0005.jpg      50     386        38.5439
Alejandro_Toledo  24 | 6
          Alejandro_Toledo_0007.jpg     121       -        34.4591
          Alejandro_Toledo_0009.jpg     121       -        30.5096
          Alejandro_Toledo_0023.jpg     121    1891        38.3325
          Alejandro_Toledo_0018.jpg     121          
          Alejandro_Toledo_0013.jpg     121     272        34.7906
          Alejandro_Toledo_0010.jpg     121     417        38.7554
Alvaro_Uribe  24 | 6
              Alvaro_Uribe_0021.jpg     204       -         28.624
              Alvaro_Uribe_0006.jpg     204    1964        38.0688
              Alvaro_Uribe_0007.jpg     204       -        34.2815
              Alvaro_Uribe_0011.jpg     204       -        32.0697
              Alvaro_Uribe_0002.jpg     204       -        31.4775
              Alvaro_Uribe_0015.jpg     204       -        32.3502
Amelie_Mauresmo  17 | 5
           Amelie_Mauresmo_0011.jpg     223       -              0
           Amelie_Mauresmo_0020.jpg     223       -        36.0417
           Amelie_Mauresmo_0007.jpg     223       -        31.0916
           Amelie_Mauresmo_0014.jpg     223       -        40.4762
           Amelie_Mauresmo_0017.jpg     223       -        34.8471
Andre_Agassi  24 | 6
              Andre_Agassi_0013.jpg     272       -        38.8038
              Andre_Agassi_0006.jpg     272       -        35.3263
              Andre_Agassi_0025.jpg     272    1382        36.2184
              Andre_Agassi_0022.jpg     272       -        36.1876
              Andre_Agassi_0030.jpg     272     831        37.2616
              Andre_Agassi_0024.jpg     272       -         42.009
Andy_Roddick  12 | 3
              Andy_Roddick_0005.jpg     290              
              Andy_Roddick_0003.jpg     290      17        39.6901
              Andy_Roddick_0012.jpg     290       -        33.1576
Angelina_Jolie  16 | 4
            Angelina_Jolie_0002.jpg     302    2017        37.5417
            Angelina_Jolie_0019.jpg     302       -        37.2593
            Angelina_Jolie_0001.jpg     302     272        38.5662
            Angelina_Jolie_0003.jpg     302    2017        38.0912
Anna_Kournikova  10 | 3
           Anna_Kournikova_0005.jpg     317       -              0
           Anna_Kournikova_0012.jpg     317    2131        30.7495
           Anna_Kournikova_0011.jpg     317    1945        46.8343
Ann_Veneman  9 | 3
               Ann_Veneman_0010.jpg     335       -              0
               Ann_Veneman_0008.jpg     335       -        36.3552
               Ann_Veneman_0007.jpg     335     706        36.5145
Ariel_Sharon  24 | 6
              Ariel_Sharon_0014.jpg     370       -        26.3413
              Ariel_Sharon_0018.jpg     370     544        37.9839
              Ariel_Sharon_0019.jpg     370       -         31.272
              Ariel_Sharon_0007.jpg     370       -        35.6812
              Ariel_Sharon_0017.jpg     370    2017        51.3988
              Ariel_Sharon_0022.jpg     370       -        31.4623
Ari_Fleischer  11 | 3
             Ari_Fleischer_0007.jpg     374       -              0
             Ari_Fleischer_0013.jpg     374    2017        31.7806
             Ari_Fleischer_0011.jpg     374       -        18.2878
Arnold_Schwarzenegger  24 | 6
     Arnold_Schwarzenegger_0018.jpg     386       -        38.3506
     Arnold_Schwarzenegger_0023.jpg     386       -        39.2877
     Arnold_Schwarzenegger_0008.jpg     386    1207        44.3552
     Arnold_Schwarzenegger_0014.jpg     386     223        37.7888
     Arnold_Schwarzenegger_0025.jpg     386    1870        51.1787
     Arnold_Schwarzenegger_0003.jpg     386    1891        41.6172
Atal_Bihari_Vajpayee  20 | 5
      Atal_Bihari_Vajpayee_0012.jpg     417       -              0
      Atal_Bihari_Vajpayee_0011.jpg     417    1945        46.8278
      Atal_Bihari_Vajpayee_0014.jpg     417       -         27.951
      Atal_Bihari_Vajpayee_0018.jpg     417       -        40.0763
      Atal_Bihari_Vajpayee_0001.jpg     417       -         33.584
Bill_Clinton  24 | 6
              Bill_Clinton_0005.jpg     544       -              0
              Bill_Clinton_0004.jpg     544       -        36.4624
              Bill_Clinton_0017.jpg     544       -         29.043
              Bill_Clinton_0006.jpg     544    2055        45.8118
              Bill_Clinton_0003.jpg     544       -        35.7556
              Bill_Clinton_0007.jpg     544       -        37.6621
Bill_Gates  14 | 4
                Bill_Gates_0006.jpg     551       -              0
                Bill_Gates_0014.jpg     551       -        28.4234
                Bill_Gates_0001.jpg     551     223        39.1168
                Bill_Gates_0003.jpg     551       -        27.1664
Bill_McBride  8 | 2
              Bill_McBride_0008.jpg     562    1891        34.0544
              Bill_McBride_0009.jpg     562    1891        36.3325
Bill_Simon  12 | 3
                Bill_Simon_0010.jpg     573       -        35.0204
                Bill_Simon_0004.jpg     573       -        38.1638
                Bill_Simon_0006.jpg     573
Britney_Spears  12 | 3
            Britney_Spears_0014.jpg     706       -              0
            Britney_Spears_0001.jpg     706       -        25.3149
            Britney_Spears_0012.jpg     706       -        33.1585
Carlos_Menem  17 | 5
              Carlos_Menem_0018.jpg     781       -              0
              Carlos_Menem_0005.jpg     781     272        35.0152
              Carlos_Menem_0006.jpg     781       -        45.0684
              Carlos_Menem_0014.jpg     781       -        28.8767
              Carlos_Menem_0002.jpg     781       -        27.4772
Carlos_Moya  16 | 4
               Carlos_Moya_0011.jpg     783       -              0
               Carlos_Moya_0004.jpg     783    1891        34.9906
               Carlos_Moya_0007.jpg     783       -        35.8791
               Carlos_Moya_0009.jpg     783    1891         49.429
Catherine_Zeta-Jones  9 | 3
      Catherine_Zeta-Jones_0009.jpg     831       -              0
      Catherine_Zeta-Jones_0008.jpg     831       -        31.4063
      Catherine_Zeta-Jones_0005.jpg     831     302        28.2204
Charles_Moose  11 | 3
             Charles_Moose_0001.jpg     875       -              0
             Charles_Moose_0005.jpg     875    1047        38.4681
             Charles_Moose_0004.jpg     875       -        32.6205
Colin_Powell  24 | 6
              Colin_Powell_0005.jpg    1047       -         36.127
              Colin_Powell_0002.jpg    1047    2017        35.5851
              Colin_Powell_0026.jpg    1047       -        36.2363
              Colin_Powell_0007.jpg    1047       -        36.7224
              Colin_Powell_0030.jpg    1047       -        41.5084
              Colin_Powell_0004.jpg    1047    1347        39.3296
Condoleezza_Rice  9 | 3
          Condoleezza_Rice_0003.jpg    1059       -              0
          Condoleezza_Rice_0009.jpg    1059     223        42.0421
          Condoleezza_Rice_0002.jpg    1059    1891        40.0757
David_Beckham  24 | 6
             David_Beckham_0005.jpg    1207       -        38.7247
             David_Beckham_0019.jpg    1207     551        40.5278
             David_Beckham_0018.jpg    1207     386        41.1772
             David_Beckham_0025.jpg    1207       -        30.6319
             David_Beckham_0017.jpg    1207    2055        33.5395
             David_Beckham_0030.jpg    1207     272        32.6771
David_Nalbandian  12 | 3
          David_Nalbandian_0006.jpg    1252       -              0
          David_Nalbandian_0012.jpg    1252       -        33.8495
          David_Nalbandian_0007.jpg    1252     223        33.7013
Dick_Cheney  12 | 3
               Dick_Cheney_0014.jpg    1347       -              0
               Dick_Cheney_0007.jpg    1347       -        35.2588
               Dick_Cheney_0004.jpg    1347       -        29.6529
Dominique_de_Villepin  12 | 3
     Dominique_de_Villepin_0003.jpg    1382       -        37.5493
     Dominique_de_Villepin_0013.jpg    1382     
     Dominique_de_Villepin_0011.jpg    1382    1207        40.0763
Donald_Rumsfeld  24 | 6
           Donald_Rumsfeld_0026.jpg    1393       -        26.3055
           Donald_Rumsfeld_0009.jpg    1393    1891        30.8375
           Donald_Rumsfeld_0025.jpg    1393     272         34.542
           Donald_Rumsfeld_0024.jpg    1393       -        28.9327
           Donald_Rumsfeld_0028.jpg    1393     875        46.6266
           Donald_Rumsfeld_0011.jpg    1393       -        24.3822
Edmund_Stoiber  11 | 3
            Edmund_Stoiber_0005.jpg    1473       -              0
            Edmund_Stoiber_0008.jpg    1473     370        30.8273
            Edmund_Stoiber_0012.jpg    1473    1393        37.0934
Eduardo_Duhalde  12 | 3
           Eduardo_Duhalde_0003.jpg    1476       -              0
           Eduardo_Duhalde_0009.jpg    1476    1945        41.1255
           Eduardo_Duhalde_0010.jpg    1476       -        34.5787
Fidel_Castro  15 | 4
              Fidel_Castro_0012.jpg    1704       -              0
              Fidel_Castro_0005.jpg    1704    1207        36.9907
              Fidel_Castro_0007.jpg    1704     386        35.8353
              Fidel_Castro_0009.jpg    1704       -        38.7412
George_HW_Bush  11 | 3
            George_HW_Bush_0012.jpg    1854       -              0
            George_HW_Bush_0009.jpg    1854    1891        36.8633
            George_HW_Bush_0006.jpg    1854    1891        34.1645
George_Robertson  18 | 5
          George_Robertson_0016.jpg    1865       -              0
          George_Robertson_0012.jpg    1865      17        35.6316
          George_Robertson_0005.jpg    1865       -        42.8003
          George_Robertson_0018.jpg    1865       -        35.5567
          George_Robertson_0022.jpg    1865    2055        45.5845
George_W_Bush  24 | 6
             George_W_Bush_0008.jpg    1870     544        43.9493
             George_W_Bush_0020.jpg    1870       -        33.6573
             George_W_Bush_0017.jpg    1870    1891        38.3031
             George_W_Bush_0009.jpg    1870     783        36.6517
             George_W_Bush_0006.jpg    1870     121        32.6568
             George_W_Bush_0029.jpg    1870       -        18.7056
Gerhard_Schroeder  24 | 6
         Gerhard_Schroeder_0030.jpg    1891       -        27.6185
         Gerhard_Schroeder_0011.jpg    1891       -        34.4094
         Gerhard_Schroeder_0029.jpg    1891    1865        35.7082
         Gerhard_Schroeder_0026.jpg    1891     204        30.4669
         Gerhard_Schroeder_0007.jpg    1891       -        35.4223
         Gerhard_Schroeder_0017.jpg    1891       -        30.0037
Gloria_Macapagal_Arroyo  24 | 6
   Gloria_Macapagal_Arroyo_0001.jpg    1932       -        40.0536
   Gloria_Macapagal_Arroyo_0013.jpg    1932    2017        35.4262
   Gloria_Macapagal_Arroyo_0004.jpg    1932    2017        42.7622
   Gloria_Macapagal_Arroyo_0003.jpg    1932       -        29.7944
   Gloria_Macapagal_Arroyo_0002.jpg    1932       -        32.2798
   Gloria_Macapagal_Arroyo_0020.jpg    1932    2173         35.003
Gonzalo_Sanchez_de_Lozada  10 | 3
 Gonzalo_Sanchez_de_Lozada_0006.jpg    1940       -              0
 Gonzalo_Sanchez_de_Lozada_0005.jpg    1940       -        40.5583
 Gonzalo_Sanchez_de_Lozada_0008.jpg    1940    1891        47.3505
Gordon_Brown  11 | 3
              Gordon_Brown_0008.jpg    1945       -              0
              Gordon_Brown_0001.jpg    1945     544        30.4103
              Gordon_Brown_0006.jpg    1945       -        39.6754
Gray_Davis  21 | 6
                Gray_Davis_0006.jpg    1964       -              0
                Gray_Davis_0026.jpg    1964    1940        38.4755
                Gray_Davis_0024.jpg    1964    2173        35.2471
                Gray_Davis_0005.jpg    1964    2155         38.831
                Gray_Davis_0023.jpg    1964    2173        60.1884
                Gray_Davis_0015.jpg    1964     875        51.0207
Guillermo_Coria  24 | 6
           Guillermo_Coria_0029.jpg    1993    1252        45.9661
           Guillermo_Coria_0010.jpg    1993       -        33.6347
           Guillermo_Coria_0002.jpg    1993       -        28.8027
           Guillermo_Coria_0004.jpg    1993     121        33.8391
           Guillermo_Coria_0011.jpg    1993       -           29.5
           Guillermo_Coria_0008.jpg    1993       -        30.5736
Halle_Berry  13 | 4
               Halle_Berry_0003.jpg    2017       -              0
               Halle_Berry_0008.jpg    2017       -        26.4819
               Halle_Berry_0006.jpg    2017    2131        28.8493
               Halle_Berry_0007.jpg    2017       -        30.6217
Hamid_Karzai  18 | 5
              Hamid_Karzai_0021.jpg    2026       -              0
              Hamid_Karzai_0019.jpg    2026    2173        50.6776
              Hamid_Karzai_0012.jpg    2026    1393        30.1665
              Hamid_Karzai_0003.jpg    2026       -        30.0311
              Hamid_Karzai_0014.jpg    2026    1047        46.0582
Hans_Blix  24 | 6
                 Hans_Blix_0002.jpg    2043       -        39.6823
                 Hans_Blix_0030.jpg    2043                 
                 Hans_Blix_0012.jpg    2043       -        28.5126
                 Hans_Blix_0004.jpg    2043       -        37.3933
                 Hans_Blix_0027.jpg    2043       -        34.6462
                 Hans_Blix_0017.jpg    2043       -        30.5878
Harrison_Ford  10 | 3
             Harrison_Ford_0011.jpg    2055       -              0
             Harrison_Ford_0004.jpg    2055    1940        36.1115
             Harrison_Ford_0012.jpg    2055       -        25.3639
Hillary_Clinton  12 | 3
           Hillary_Clinton_0004.jpg    2131       -              0
           Hillary_Clinton_0001.jpg    2131     706        33.9943
           Hillary_Clinton_0006.jpg    2131       -         38.966
Howard_Dean  10 | 3
               Howard_Dean_0012.jpg    2155       -              0
               Howard_Dean_0003.jpg    2155     204        45.2551
               Howard_Dean_0008.jpg    2155     706        45.1508
Hugo_Chavez  24 | 6
               Hugo_Chavez_0023.jpg    2173    1964        32.5428
               Hugo_Chavez_0029.jpg    2173       -        34.5811
               Hugo_Chavez_0026.jpg    2173       -        39.4765
               Hugo_Chavez_0001.jpg    2173       -         36.566
               Hugo_Chavez_0012.jpg    2173     121        36.6836
               Hugo_Chavez_0018.jpg    2173       -        45.7381
Hu_Jintao  12 | 3
                 Hu_Jintao_0005.jpg    2186       -        30.7571
                 Hu_Jintao_0013.jpg    2186       -         32.432
                 Hu_Jintao_0010.jpg    2186       -        29.7125
Ian_Thorpe  8 | 2
                Ian_Thorpe_0006.jpg    2199       -        26.4315
                Ian_Thorpe_0008.jpg    2199     417        37.6145
Igor_Ivanov  16 | 4
               Igor_Ivanov_0003.jpg    2210     370        30.7565
               Igor_Ivanov_0011.jpg    2210    1945        33.6918
               Igor_Ivanov_0006.jpg    2210       -        39.1601
               Igor_Ivanov_0007.jpg    2210
Tested 213 in 50.122 seconds
Right predictions: 127, 59.6244%

-------------------------------------------------------------------------------
